T-K,44387.643,3762852.4,196.323,,,,,,,28,0918LB90-_119,1.295,201449,kT
T-K,44387.494,3762832.483,196.218,,,,,,,28,0918LB90-_188,1.295,201518,kT
T-K,44387.035,3762866.175,196.199,,,,,,,28,0918LB90-_123,1.295,201453,kT
T-K,44386.841,3762886.756,195.558,,,,,,,28,0918LB90-_7,1.295,201337,kT
T-K,44386.293,3762849.807,196.089,,,,,,,28,0918LB90-_98,1.295,201428,kT
T-K,44386.122,3762869.175,195.979,,,,,,,28,0918LB90-_104,1.295,201434,kT
T-K,44385.667,3762855.364,196.268,,,,,,,28,0918LB90-_120,1.295,201450,kT
T-K,44385.247,3762862.75,196.181,,,,,,,28,0918LB90-_122,1.295,201452,kT
T-K,44384.986,3762876.818,195.8,,,,,,,28,0918LB90-_136,1.295,201466,kT
T-K,44384.739,3762859.167,196.204,,,,,,,28,0918LB90-_121,1.295,201451,kT
T-K,44384.73,3762876.247,195.84,,,,,,,28,0918LB90-_134,1.295,201464,kT
T-K,44384.68,3762877.284,195.751,,,,,,,28,0918LB90-_138,1.295,201468,kT
T-K,44384.324,3762877.414,195.771,,,,,,,28,0918LB90-_142,1.295,201472,kT
T-K,44383.453,3762865.772,195.95,,,,,,,28,0918LB90-_103,1.295,201433,kT
T-K,44383.45,3762853.337,195.995,,,,,,,28,0918LB90-_99,1.295,201429,kT
T-K,44382.587,3762863.784,195.947,,,,,,,28,0918LB90-_102,1.295,201432,kT
T-K,44382.393,3762830.252,195.93,,,,,,,28,0918LB90-_187,1.295,201517,kT
T-K,44382.204,3762856.796,195.955,,,,,,,28,0918LB90-_100,1.295,201430,kT
T-K,44381.926,3762860.607,195.948,,,,,,,28,0918LB90-_101,1.295,201431,kT
T-K,44381.691,3762878.872,195.699,,,,,,,28,0918LB90-_144,1.295,201474,kT
T-K,44381.618,3762873.796,195.849,,,,,,,28,0918LB90-_133,1.295,201463,kT
T-K,44379.459,3762871.411,195.827,,,,,,,28,0918LB90-_135,1.295,201465,kT
T-K,44378.97,3762880.473,195.626,,,,,,,28,0918LB90-_146,1.295,201476,kT
T-K,44378.863,3762890.352,195.339,,,,,,,28,0918LB90-_6,1.295,201336,kT
T-K,44378.711,3762870.95,195.783,,,,,,,28,0918LB90-_137,1.295,201467,kT
T-K,44378.057,3762827.821,195.656,,,,,,,28,0918LB90-_186,1.295,201516,kT
T-K,44378.051,3762871.038,195.762,,,,,,,28,0918LB90-_139,1.295,201469,kT
T-K,44377.579,3762871.404,195.733,,,,,,,28,0918LB90-_140,1.295,201470,kT
T-K,44377.46,3762871.637,195.725,,,,,,,28,0918LB90-_141,1.295,201471,kT
T-K,44377.362,3762878.99,195.633,,,,,,,28,0918LB90-_147,1.295,201477,kT
T-K,44377.121,3762881.544,195.593,,,,,,,28,0918LB90-_148,1.295,201478,kT
T-K,44376.522,3762873.424,195.675,,,,,,,28,0918LB90-_143,1.295,201473,kT
T-K,44376.25,3762880.583,195.6,,,,,,,28,0918LB90-_149,1.295,201479,kT
T-K,44375.126,3762882.84,195.555,,,,,,,28,0918LB90-_150,1.295,201480,kT
T-K,44374.648,3762876.463,195.588,,,,,,,28,0918LB90-_145,1.295,201475,kT
T-K,44373.622,3762878.053,195.539,,,,,,,28,0918LB90-_151,1.295,201481,kT
T-K,44373.44,3762884.077,195.515,,,,,,,28,0918LB90-_153,1.295,201483,kT
T-K,44371.992,3762880.403,195.464,,,,,,,28,0918LB90-_152,1.295,201482,kT
T-K,44371.015,3762853.573,195.686,,,,,,,28,0918LB90-_181,1.295,201511,kT
T-K,44370.942,3762849.575,195.567,,,,,,,28,0918LB90-_182,1.295,201512,kT
T-K,44370.162,3762882.856,195.398,,,,,,,28,0918LB90-_154,1.295,201484,kT
T-K,44370.03,3762897.193,195.05,,,,,,,28,0918LB90-_5,1.295,201335,kT
T-K,44369.677,3762845.587,195.441,,,,,,,28,0918LB90-_183,1.295,201513,kT
T-K,44368.824,3762864.295,195.513,,,,,,,28,0918LB90-_179,1.295,201509,kT
T-K,44367.794,3762868.16,195.449,,,,,,,28,0918LB90-_180,1.295,201510,kT
T-K,44367.765,3762842.743,195.27,,,,,,,28,0918LB90-_184,1.295,201514,kT
T-K,44367.677,3762885.982,195.293,,,,,,,28,0918LB90-_155,1.295,201485,kT
T-K,44367.607,3762888.281,195.313,,,,,,,28,0918LB90-_157,2.145,201487,kT
T-K,44367.301,3762869.852,195.423,,,,,,,28,0918LB90-_178,1.295,201508,kT
T-K,44367.114,3762886.781,195.268,,,,,,,28,0918LB90-_156,1.295,201486,kT
T-K,44365.241,3762874.559,195.324,,,,,,,28,0918LB90-_177,1.295,201507,kT
T-K,44364.81,3762890.855,195.251,,,,,,,28,0918LB90-_158,1.295,201488,kT
T-K,44363.817,3762903.476,194.824,,,,,,,28,0918LB90-_4,1.295,201334,kT
T-K,44363.728,3762877.185,195.277,,,,,,,28,0918LB90-_176,1.295,201506,kT
T-K,44363.664,3762890.574,195.172,,,,,,,28,0918LB90-_159,1.295,201489,kT
T-K,44361.962,3762839.693,194.914,,,,,,,28,0918LB90-_185,1.295,201515,kT
